id,video_id,country,fetched_at,title,channel_title,channel_id,category_id,published_at,description,tags,thumbnail,view_count,like_count,comment_count,duration,definition,duration_seconds,duration_minutes,is_short,publish_hour,publish_day,publish_month,is_weekend,hours_to_trend,like_view_ratio,comment_view_ratio,views_per_hour,engagement_score,title_length,title_word_count,title_has_number,title_has_caps,title_exclamation,title_question,tag_count,title_sentiment,description_sentiment,sentiment_label,category_name,is_hd,is_trending_high
295,yO8oFUfy9Ro,US,2026-03-22 11:07:32,Family Ski Cabin,Magnolia Network,UC7I_eOniDUFbPeESYDeL4DQ,24,2026-03-22 07:01:29+00:00,"The ""Maine Cabin Masters"" head to the hills to help the snow-happy Richardson family fulfill their dream of owning a slope side abode at the Black Mountain Ski Resort; the crew must overcome the difficulties of construction in a flood plain.",,https://i.ytimg.com/vi/yO8oFUfy9Ro/hqdefault.jpg,0,0,0,PT1H1M5S,hd,3665.0,61.08,0,7,Sunday,3,1,4.1,0.0,0.0,0.0,0.0,16,3,0,0,0,0,0,0.0,-0.1905,neutral,Entertainment,1,0
294,xP9stfTldO4,US,2026-03-22 11:07:32,Old School,E!,UCgTSem_UW-4aayO03h3NQFw,24,2026-03-22 08:42:04+00:00,Three friends try to recapture the fun of their college years by starting their own off-campus fraternity.,,https://i.ytimg.com/vi/xP9stfTldO4/hqdefault.jpg,0,0,0,PT2H1M5S,hd,7265.0,121.08,0,8,Sunday,3,1,2.42,0.0,0.0,0.0,0.0,10,2,0,0,0,0,0,0.1,0.3,neutral,Entertainment,1,0
292,Esr26pRBwss,US,2026-03-22 11:07:32,Second Round: Louisville vs. Michigan State,Paramount+,UCAsFkEWA-KL5tOdS4O-QUfw,24,2026-03-22 07:30:03+00:00,"The No. 6 Cardinals face the No. 3 Spartans in the NCAA Tournament second round at the Key Bank center. Louisville is led by Ryan Conwell, who averages 18.7 points per game. Michigan State counters with All-American point guard Jeremy Fears Jr..",,https://i.ytimg.com/vi/Esr26pRBwss/hqdefault.jpg,0,0,0,PT2H42M26S,hd,9746.0,162.43,0,7,Sunday,3,1,3.62,0.0,0.0,0.0,0.0,43,6,0,0,0,0,0,-0.1,-0.14,negative,Entertainment,1,0
291,8IYTzuORwlk,US,2026-03-22 11:07:32,Grumpy Old Men,CMT,UC3g9rzlm1aasACEwPMRV-5A,24,2026-03-22 09:50:28+00:00,"Minnesota neighbors (Jack Lemmon, Walter Matthau) rekindle a 10-year feud when they fall for the same widow (Ann-Margret).",,https://i.ytimg.com/vi/8IYTzuORwlk/hqdefault.jpg,0,0,0,PT2H31M6S,hd,9066.0,151.1,0,9,Sunday,3,1,1.28,0.0,0.0,0.0,0.0,14,3,0,0,0,0,0,0.1,0.0,neutral,Entertainment,1,0
290,13Nt5hZl0nA,US,2026-03-22 11:07:32,"Sauerkraut, Shoyu and Shank",Food Network,UCwOohtHXo0hkQMB4WO3Ib8g,24,2026-03-22 09:36:34+00:00,"Guy Fieri's grabbing creative flavor combos that pack a punch; a NYC couple is bringing Greek grub to Naples, FL; a Dallas spot is serving over-the-top pork belly lollipops; a Triple-G winner is putting out next-level ramen in Chicago.",,https://i.ytimg.com/vi/13Nt5hZl0nA/hqdefault.jpg,0,0,0,PT31M5S,hd,1865.0,31.08,0,9,Sunday,3,1,1.52,0.0,0.0,0.0,0.0,27,4,0,0,0,0,0,0.0,0.0,neutral,Entertainment,1,0
289,e3H7vQT2iaY,US,2026-03-22 11:07:32,Anyone But You,FXM,UC0ARTCKFnn6CNqBnrV3VLRg,24,2026-03-22 07:17:01+00:00,"Despite an amazing first date, Bea and Ben's initial attraction quickly turns sour. However, when they unexpectedly find themselves at a destination wedding in Australia, they pretend to be the perfect couple to keep up appearances.",,https://i.ytimg.com/vi/e3H7vQT2iaY/hqdefault.jpg,0,0,0,PT1H56M5S,sd,6965.0,116.08,0,7,Sunday,3,1,3.84,0.0,0.0,0.0,0.0,14,3,0,0,0,0,0,0.0,0.3048,neutral,Entertainment,0,0
287,CCPVR64Trkc,US,2026-03-22 11:07:32,First Round: Miami (Ohio) vs. West Virginia,ESPNU,UCtGP7XtIzd3bwARBmJNcZYA,24,2026-03-22 05:23:59+00:00,"The No. 4 West Virginia Mountaineers battle the No. 13 Miami (OH) RedHawks in the first round of the 2026 NCAA Women's Basketball Tournament. The teams meet at WVU Coliseum in Morgantown, the winner will advance to the next round of the tournament.",,https://i.ytimg.com/vi/CCPVR64Trkc/hqdefault.jpg,0,0,0,PT2H5S,sd,7205.0,120.08,0,5,Sunday,3,1,5.73,0.0,0.0,0.0,0.0,43,7,0,0,0,0,0,0.025,-0.0375,neutral,Entertainment,0,0
286,s17hW7hDwb4,US,2026-03-22 11:07:32,The Wedding Cottage,Hallmark Channel,UCrxOU69oUq5Pb8oneCtTIyQ,24,2026-03-22 08:11:35+00:00,A woman must convince an uninspired artist to renovate a rundown cottage for a couple's dream wedding.,,https://i.ytimg.com/vi/s17hW7hDwb4/hqdefault.jpg,0,0,0,PT2H1M5S,hd,7265.0,121.08,0,8,Sunday,3,1,2.93,0.0,0.0,0.0,0.0,19,3,0,0,0,0,0,0.0,-0.5,neutral,Entertainment,1,0
283,GtQWRQ6i4ok,US,2026-03-22 11:07:32,20/20,ABC News Live,UChAbpGpJzppYHFhHflFvTQg,24,2026-03-22 09:50:56+00:00,"Award-winning program featuring unforgettable, character-driven true crime mysteries, exclusive newsmaker interviews, hard-hitting investigative reports and in-depth coverage of high profile stories.",,https://i.ytimg.com/vi/GtQWRQ6i4ok/hqdefault.jpg,0,0,0,PT2H1M6S,sd,7266.0,121.1,0,9,Sunday,3,1,1.28,0.0,0.0,0.0,0.0,5,1,1,0,0,0,0,0.0,0.4367,neutral,Entertainment,0,0
282,CYOrvG0Z3P8,US,2026-03-22 11:07:32,"ATP 2nd Round, WTA 3rd Round",T2,UCWBR8qGJOBAe5PJXOeMLB0w,24,2026-03-22 08:21:47+00:00,,,https://i.ytimg.com/vi/CYOrvG0Z3P8/hqdefault.jpg,0,0,0,PT8H1M7S,hd,28867.0,481.12,0,8,Sunday,3,1,2.76,0.0,0.0,0.0,0.0,28,6,1,0,0,0,0,-0.1,0.0,negative,Entertainment,1,0
280,8m-LZyRBwNg,US,2026-03-22 11:07:32,First Round: Iowa vs. Clemson,TNT,UC-9kbVVBMGAJTcmxKEUanAg,24,2026-03-21 12:19:26+00:00,Benchmark International Arena sets a pristine stage for the Iowa Hawkeyes and the Clemson Tigers in the NCAA Men's Basketball Championship. These two heavily prepared squads promise to orchestrate highly complex actions throughout the game.,,https://i.ytimg.com/vi/8m-LZyRBwNg/hqdefault.jpg,0,0,0,PT2H53M2S,hd,10382.0,173.03,0,12,Saturday,3,1,22.8,0.0,0.0,0.0,0.0,29,5,0,0,0,0,0,0.025,-0.225,neutral,Entertainment,1,0
279,xbPheu84fnk,US,2026-03-22 11:07:32,Everton vs. Chelsea,USA,UCxXjdrevcsy6xh0_O3KhokA,24,2026-03-22 02:44:22+00:00,"Everton and Chelsea meet for a high-stakes Premier League clash. Chelsea's Joao Pedro leads the visitors with 14 goals, while Everton relies on the creative spark of James Garner. Three points today would be massive for either team's ambitions.",,https://i.ytimg.com/vi/xbPheu84fnk/hqdefault.jpg,0,0,0,PT1H59M26S,hd,7166.0,119.43,0,2,Sunday,3,1,8.39,0.0,0.0,0.0,0.0,19,3,0,0,0,0,0,0.0,0.25,neutral,Entertainment,1,0
278,X9MtcMjGPDI,US,2026-03-22 11:07:32,Alex Witt Reports,MSNBC,UCPMoZoTUinLM-MngPHWijUw,24,2026-03-22 04:21:37+00:00,"The latest breaking news, reporting and live coverage of the day's important stories; discussions with newsmakers, journalists and politicians.",,https://i.ytimg.com/vi/X9MtcMjGPDI/hqdefault.jpg,0,0,0,PT3H1M8S,hd,10868.0,181.13,0,4,Sunday,3,1,6.77,0.0,0.0,0.0,0.0,17,3,0,0,0,0,0,0.0,0.3455,neutral,Entertainment,1,0
277,eAPV2TfU0_U,US,2026-03-22 11:07:32,Top Gun,Paramount,UCIZnLsx7JgR0b47tsmO9j1g,24,2026-03-22 08:46:12+00:00,"For Lieutenant Pete ""Maverick"" Mitchell and his friend and co-pilot Nick ""Goose"" Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy will threaten Pete's dreams of becoming an ace pilot.",,https://i.ytimg.com/vi/eAPV2TfU0_U/hqdefault.jpg,0,0,0,PT2H33M6S,hd,9186.0,153.1,0,8,Sunday,3,1,2.36,0.0,0.0,0.0,0.0,7,2,0,0,0,0,0,0.5,0.4,positive,Entertainment,1,0
275,tQknODF9oPk,US,2026-03-22 11:07:32,Bestie Brawl,HGTV,UClxYtgBSuQzBdpIsGHXJx5g,24,2026-03-22 09:51:38+00:00,"A buyer uses his best friend as his agent to find his first home in Indianapolis. He wants a place near work with plenty of outdoor space for entertaining, but she thinks his big renovation dreams are out of line with both his budget and reality.",,https://i.ytimg.com/vi/tQknODF9oPk/hqdefault.jpg,0,0,0,PT31M5S,hd,1865.0,31.08,0,9,Sunday,3,1,1.26,0.0,0.0,0.0,0.0,12,2,0,0,0,0,0,0.0,0.3417,neutral,Entertainment,1,0
273,rL0quv8z8pI,US,2026-03-22 11:07:32,Second Round: TCU vs. Duke,Paramount+,UC3nBSi6NwVKRLy29WfatJUw,24,2026-03-22 09:34:08+00:00,The No.9 Horned Frogs and No.1 Duke square off in a clash of ranked foes in the Round of 32. Duke looks to maintain its elite interior game led by Boozer. TCU seeks to utilize its rebounding advantage to control the tempo and pull an upset.,,https://i.ytimg.com/vi/rL0quv8z8pI/hqdefault.jpg,0,0,0,PT2H50M5S,hd,10205.0,170.08,0,9,Sunday,3,1,1.56,0.0,0.0,0.0,0.0,26,5,0,0,0,0,0,-0.1,-0.3,negative,Entertainment,1,0
272,0dCermE49zs,US,2026-03-22 11:07:32,Big Ten Tournament: Ohio State at Michigan,BTN,UCmBskGxtl-7At_lMzyLJYKA,24,2026-03-22 08:25:08+00:00,Championship.,,https://i.ytimg.com/vi/0dCermE49zs/hqdefault.jpg,0,0,0,PT2H47M10S,sd,10030.0,167.17,0,8,Sunday,3,1,2.71,0.0,0.0,0.0,0.0,42,7,0,0,0,0,0,0.0,0.0,neutral,Entertainment,0,0
270,1tQA_6_U7Vs,US,2026-03-22 11:07:32,First Round: High Point vs. Vanderbilt,ESPNews,UChukTzuQDPENsI9IYCvDEaA,24,2026-03-22 07:35:48+00:00,"The No. 2 Vanderbilt Commodores meet the No. 15 High Point Panthers in the first round of the 2026 NCAA Women's Basketball Tournament. This Round of 64 matchup takes place at Memorial Gymnasium in Nashville, and the winner advances to round two.",,https://i.ytimg.com/vi/1tQA_6_U7Vs/hqdefault.jpg,0,0,0,PT1H59M6S,sd,7146.0,119.1,0,7,Sunday,3,1,3.53,0.0,0.0,0.0,0.0,38,6,0,0,0,0,0,0.07,-0.038,neutral,Entertainment,0,0
268,OLQsNBMdPFo,US,2026-03-22 11:07:32,Real Time With Bill Maher,CNN,UCStfhR2V58QkCCyq_8dlk6g,24,2026-03-22 08:53:41+00:00,"Acerbic comic Bill Maher welcomes a panel of guests from diverse parts of the political spectrum for a lively discussion of current events, as well as offering his own perspective on contemporary issues.",,https://i.ytimg.com/vi/OLQsNBMdPFo/hqdefault.jpg,0,0,0,PT1H1M6S,hd,3666.0,61.1,0,8,Sunday,3,1,2.23,0.0,0.0,0.0,0.0,25,5,0,0,0,0,0,0.2,0.1922,positive,Entertainment,1,0
267,0fBzIz0uonM,US,2026-03-22 11:07:32,My View With Lara Trump,FOX News,UCqWYIzQLZFW4NFXPfWBLW1w,24,2026-03-22 07:54:50+00:00,Presenting in-depth analysis of the issues and stories that matter most to Americans while offering context and solutions to help bring the country together.,,https://i.ytimg.com/vi/0fBzIz0uonM/hqdefault.jpg,0,0,0,PT1H1M5S,sd,3665.0,61.08,0,7,Sunday,3,1,3.21,0.0,0.0,0.0,0.0,23,5,0,0,0,0,0,0.0,0.5,neutral,Entertainment,0,0
264,ExyhanSH2ow,US,2026-03-22 11:07:32,First Round: Prairie View A&M vs. Florida,TNT,UCMrLeKNQLIcj2l1k4yqkILQ,24,2026-03-21 13:53:26+00:00,"This South Region contest brings the Prairie View A&M Panthers and Florida Gators directly into Benchmark International Arena in Tampa, Florida. Both extremely proud universities expect to utilize highly organized plays to dominate competition.",,https://i.ytimg.com/vi/ExyhanSH2ow/hqdefault.jpg,0,0,0,PT2H14M9S,hd,8049.0,134.15,0,13,Saturday,3,1,21.23,0.0,0.0,0.0,0.0,41,7,0,0,0,0,0,0.025,0.265,neutral,Entertainment,1,0
262,dRLJeOs4pyE,US,2026-03-22 11:07:32,"Valspar Championship, Third Round",Golf Channel,UCChSzsVWe1H3Kc2Fqn4atEQ,24,2026-03-22 01:33:17+00:00,"From Innisbrook Resort Copperhead Course in Palm Harbor, Fla.",,https://i.ytimg.com/vi/dRLJeOs4pyE/hqdefault.jpg,0,0,0,PT1H57M22S,hd,7042.0,117.37,0,1,Sunday,3,1,9.57,0.0,0.0,0.0,0.0,33,4,0,0,0,0,0,-0.1,0.0,negative,Entertainment,1,0
260,1M2MhLNVudU,US,2026-03-22 11:07:32,First Round: Syracuse vs. Iowa State,ESPN2,UCOtYFLYvZEiaZw4YpSjOndw,24,2026-03-22 05:36:37+00:00,"The No. 8 Iowa State Cyclones play the No. 9 Syracuse Orange in the first round of the 2026 NCAA Women's Basketball Tournament. This Round of 64 matchup in the Fort Worth Regional 1 takes place at Gampel Pavilion in Storrs, Connecticut.",,https://i.ytimg.com/vi/1M2MhLNVudU/hqdefault.jpg,0,0,0,PT1H38M1S,sd,5881.0,98.02,0,5,Sunday,3,1,5.52,0.0,0.0,0.0,0.0,36,6,0,0,0,0,0,0.025,0.0375,neutral,Entertainment,0,0
258,e8HrHe6lDSk,US,2026-03-22 11:07:32,First Round: Missouri vs. Miami,truTV,UCp9TSEVSOM5TrZR1xyftSDQ,24,2026-03-21 15:16:58+00:00,The fantastic Enterprise Center holds the Missouri Tigers and the Miami Hurricanes for this thrilling NCAA Men's Basketball Championship battle. Expect these deeply dedicated student athletes to continuously showcase a brilliant offensive set.,,https://i.ytimg.com/vi/e8HrHe6lDSk/hqdefault.jpg,0,0,0,PT2H33M28S,hd,9208.0,153.47,0,15,Saturday,3,1,19.84,0.0,0.0,0.0,0.0,31,5,0,0,0,0,0,0.025,0.29,neutral,Entertainment,1,0
256,WufJU75vTyg,US,2026-03-22 11:07:32,First Round: Furman vs. UConn,TBS,UCD9-oAYJYLAX5GAKCz_48SA,24,2026-03-21 15:22:24+00:00,"The Furman Paladins play the UConn Huskies at Xfinity Mobile Arena. UConn makes its sixth straight trip, eyeing a third title in four years. Furman makes its eighth appearance, famously upsetting Virginia in its 2023 Cinderella run.",,https://i.ytimg.com/vi/WufJU75vTyg/hqdefault.jpg,0,0,0,PT2H28M23S,hd,8903.0,148.38,0,15,Saturday,3,1,19.75,0.0,0.0,0.0,0.0,29,5,0,0,0,0,0,0.025,0.2333,neutral,Entertainment,1,0
253,fgZrlDNWb5g,US,2026-03-22 11:07:32,NCAA Championships: Finals,ESPN,UCW7W_WAogi3qWDbO9PqOmZQ,24,2026-03-22 09:00:56+00:00,From Rocket Arena in Cleveland.,,https://i.ytimg.com/vi/fgZrlDNWb5g/hqdefault.jpg,0,0,0,PT3H30M5S,sd,12605.0,210.08,0,9,Sunday,3,1,2.11,0.0,0.0,0.0,0.0,26,3,0,0,0,0,0,0.0,0.0,neutral,Entertainment,0,0
201,b4iVv91Z6lY,AU,2026-03-22 11:05:01,BTS (방탄소년단) ‘SWIM’ Official MV,HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,10,2026-03-20 03:58:06+00:00,"BTS 5th Album 'ARIRANG'
🎧 https://bts.lnk.to/ARIRANG


Credits:
Directed by Tanu Muiño
 
Starring: Lili Reinhart
 
An UnderWonder Content Production

Produced by Jason Baum
Executive Producers: Frank Borin & Ivanna Borin
Director of Photography: Nikita Kuzmenko
Production Designer: Helen Gadjilova
E",HYBE|HYBE LABELS|하이브|하이브레이블즈,https://i.ytimg.com/vi/b4iVv91Z6lY/hqdefault.jpg,48118219,5259060,829527,PT4M5S,hd,245.0,4.08,0,3,Friday,3,0,55.12,0.109295,0.017239,872972.04,0.126534,30,5,0,0,0,0,4,0.0,0.0,neutral,Music,1,1
205,3_9vCamtuPY,AU,2026-03-22 11:05:01,Dune: Part Three | Official Teaser Trailer,Warner Bros.,UCjmJDM5pRKbUlVIzDYYWb6g,1,2026-03-17 16:19:02+00:00,"Experience the epic conclusion. Dune: Part Three only in theaters December 18 #DuneMovie #FilmedforIMAX

Directed by Denis Villeneuve and written by Villeneuve and Brian K. Vaughan, Dune: Part Three is based on the novel Dune Messiah by Frank Herbert and delivers the epic conclusion to Villeneuve’s ",Action|Anya Taylor-Joy|Brian K Vaughan|Charlotte Rampling|Coming Soon|Denis Villeneuve|Dune|Dune Messiah|Dune: Part Three|Florence Pugh|Ida Brooke|Isaach De Bankolé|Jason Momoa|Javier Bardem|Messiah|Nakoa-Wolf Momoa|Rebecca Ferguson|Robert Pattinson|Sci Fi|Timothée Chalamet|Trilogy|Warner Bros|Zendaya,https://i.ytimg.com/vi/3_9vCamtuPY/hqdefault.jpg,20727166,563588,27102,PT2M30S,hd,150.0,2.5,0,16,Tuesday,3,0,114.77,0.027191,0.001308,180597.42,0.028498,42,7,0,0,0,0,23,0.0,0.0667,neutral,Film & Animation,1,1
202,aBlsrtxuwss,AU,2026-03-22 11:05:01,Spider-Man: Brand New Day - Official Trailer,PlayStation,UC-2Y8dQb0S6DtpxNgAKoJKA,20,2026-03-18 11:17:52+00:00,"A Brand New Day starts now.
Watch the official trailer for #SpiderManBrandNewDay, exclusively in theatres July 31. Play Marvel’s Spider-Man 2, available now in the PlayStation Plus Game Catalog.",PlayStation|PS5|video games|next gen|Sony,https://i.ytimg.com/vi/aBlsrtxuwss/hqdefault.jpg,14084466,599045,25372,PT2M38S,hd,158.0,2.63,0,11,Wednesday,3,0,95.79,0.042532,0.001801,147034.83,0.044334,44,7,0,0,0,0,5,0.1364,0.0455,positive,Gaming,1,1
204,RBaSiVjtKR4,AU,2026-03-22 11:05:01,Body to Body,BTS - Topic,UC9vrvNSL3xcWGSkV86REBSg,10,2026-03-20 04:00:34+00:00,"Provided to YouTube by BIGHIT MUSIC

Body to Body · BTS

ARIRANG

℗ BIGHIT MUSIC

Released on: 2026-03-20

Auto-generated by YouTube.",BTS|방탄소년단|ARIRANG|Body to Body,https://i.ytimg.com/vi/RBaSiVjtKR4/hqdefault.jpg,10390814,941935,46605,PT3M10S,hd,190.0,3.17,0,4,Friday,3,0,55.07,0.090651,0.004485,188683.75,0.095136,12,3,0,0,0,0,4,0.0,0.0,neutral,Music,1,1
250,esb1CBW2WK8,AU,2026-03-22 11:05:01,White Fox: The Kumiho Strikes Back | Character Reveal Trailer | Marvel Rivals,Marvel Rivals,UCWzmOSSiSPbVnVu3ZAyDx2w,20,2026-03-17 17:01:04+00:00,"From the shadows comes the fox. 

As chaos spreads across New York, White Fox appears to establish order. A legendary nine-tailed fox and Director of Tiger Division, Ami Han brings sharp instincts, supernatural power, and unshakable resolve to the fight.  When Fisk crosses the line, the Kumiho strik",Marvel Rivals|Marvel games|Marvel|White Fox,https://i.ytimg.com/vi/esb1CBW2WK8/hqdefault.jpg,5029050,49007,3295,PT1M19S,hd,79.0,1.32,0,17,Tuesday,3,0,114.07,0.009745,0.000655,44087.4,0.0104,77,13,0,0,0,0,4,0.0,0.2356,neutral,Gaming,1,1
225,aRNfSqsgrgE,AU,2026-03-22 11:05:01,Sheesha (Official Music Video) | Mitta Ror ft. Swara Verma | Sorab Bedi | Niharika Tiwari,Sony Music India,UC56gTxNs4f9xZ7Pa2i5xNzg,10,2026-03-19 04:30:07+00:00,"The internet has spoken and we have listened. The real “owners of the song” have all assembled together! Watch Sorab Bedi and Niharika Tiwari join Mitta Ror for the Official Music Video of the viral hit song Sheesha.

Audio Credits:
Performed by Mitta Ror, Swara Verma
Written and Composed by Mitta R",sony music india|sheesha|sheesha video|sheesha song|mitta ror|mitta ror sheesha|sorab bedi|sorab bedi song|niharika tiwari|sorab bedi splitsvilla|sorab bedi niharika tiwari|sorab bedi splitsvilla 16|splitsvilla 16|mtv splitsvilla|sheesha mitta ror|sheesha swara verma|sheesha lyrics|sheesha song lyrics|sheesha new song|sheesha song video|aakhya mai aakh ghali jo bairan|new haryanvi song|haryanvi song|aakhya mai aakh|haryanvi songs|sorika|shesha,https://i.ytimg.com/vi/aRNfSqsgrgE/hqdefault.jpg,5017319,273618,7363,PT3M15S,hd,195.0,3.25,0,4,Thursday,3,0,78.58,0.054535,0.001468,63849.82,0.056002,89,16,0,0,0,0,27,0.0,0.25,neutral,Music,1,1
243,9wTEmuv6SvU,AU,2026-03-22 11:05:01,Diljit Dosanjh : Ranjha (Official Music Video) ft. SIA : David Guetta,Diljit Dosanjh,UCZRdNleCgW-BGUJf-bbjzQg,10,2026-03-17 03:30:06+00:00,"Song - Ranjha 
Vocals - Diljit Dosanjh, Sia
Composers & Lyricist - Raj Ranjodh, Diljit Dosanjh, Johnny Goldstein, SIA, David Guetta, Bebe Rexha, Jake Torrey
Produced - Johny Goldstein, David Guetta
Programming, Bass & Keyboards - Johnny Goldstein
Mix & Master - Anders Hvenare
A&R - Aton Ben-Horin, J",,https://i.ytimg.com/vi/9wTEmuv6SvU/hqdefault.jpg,3521088,54639,1626,PT3M1S,hd,181.0,3.02,0,3,Tuesday,3,0,127.58,0.015518,0.000462,27599.06,0.015979,69,12,0,0,0,0,0,0.0,-0.15,neutral,Music,1,1
214,x-20Aj41WFY,AU,2026-03-22 11:05:01,Carry On Jatta 4 (Teaser) - Gippy Grewal - Binnu Dhillon - Sargun Mehta - Late Jaswinder Bhalla Ji,Humble Music,UCz2si8w1MqVtl1moygyGqpQ,10,2026-03-19 05:30:08+00:00,"A legend may be gone, but his laughter lives on , Late Jaswinder Bhalla Ji returns to our hearts in Carry On Jatta 4

Humble Motion Pictures FZCO presents 
🎬 Carry On Jatta 4 

The madness continues bigger and crazier than ever Get ready for a laughter-packed Punjabi blockbuster full of twists and c",gippy grewal|Sargun mehta|Carry on jatta 4|Carry on jatta 4 teaser|Jaswinder bhalla|Carry on jatta|New movie trailer|New trailer|Punjabi movie trailer|Binnu dhillon|Gurpreet ghuggi|New punjabi movie|Jaswinder bhalla movie|Carry on jatta 4 teaser Jaswinder Bhalla|Punjabi movie|Carry on jatta movie|Carry on jatta film,https://i.ytimg.com/vi/x-20Aj41WFY/hqdefault.jpg,3296565,22332,4780,PT2M44S,hd,164.0,2.73,0,5,Thursday,3,0,77.58,0.006774,0.00145,42492.46,0.008224,98,19,1,0,0,0,17,-0.3,0.01,negative,Music,1,1
222,l8sSQAa1kNM,AU,2026-03-22 11:05:01,"Hyunjin ""LOVER"" Video",Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,10,2026-03-19 15:00:08+00:00,"현진(Hyunjin) ""LOVER"" Video

[Credits]
Lyrics by : 현진
Composed by : 현진, joha
Arranged by : joha
Original Publisher : JYP Entertainment, Copyright Control

[Hyunjin ""LOVER"" Lyrics]
Yeah yeah yeah yeah
I’m running in the rain yeah
망가진 내 맘 씻겨 내리길
한 때 사랑하긴 했던 거지? Right, right?

Lover lover lover is hurt ’",JYP Entertainment|JYP|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|LEE KNOW|창빈|CHANGBIN|현진|황현진|HYUNJIN|한|한지성|HAN|필릭스|FELIX|용복|승민|김승민|SEUNGMIN|아이엔|I.N|현진 러버|러버|LOVER|Hyunjin LOVER|현진 LOVER|스트레이 키즈 현진 러버|스키즈 현진 러버|SKZ Hyunjin LOVER|Stray Kids Hyunjin LOVER|황현진 러버|황현진 LOVER|현진 작사|현진 작곡|스키즈 현진 작사|스키즈 현진 작곡|Hyunjin vocal|현진 보컬|현진 노래|스키즈 자작곡|스트레이키즈 자작곡|황현진 작사|황현진 작곡|황현진 보컬|현진 자작곡|스키즈 현진 자작곡|스트레이 키즈 현진 자작곡|Hyunjin song,https://i.ytimg.com/vi/l8sSQAa1kNM/hqdefault.jpg,3190485,611945,48540,PT3M8S,hd,188.0,3.13,0,15,Thursday,3,0,68.08,0.191803,0.015214,46863.76,0.207017,21,3,0,0,0,0,53,0.0,0.3155,neutral,Music,1,1
240,giA1Y3VB3CM,AU,2026-03-22 11:05:01,KALYANI - ARJN x KDS x FIFTY4 x RONN | What We Cookin?,What We Cookin?,UCdSW3-YVQEpaX0TVi3b-kyQ,10,2026-03-12 10:29:41+00:00,"ചിരിക്കല്ലെ പെണ്ണെ കല്ല്യാണി
നിന്റെ മാറത്തെ പുള്ളിയിൽ എന്നെ നീ കുടുക്കി 🌼

An ode to everyone who helped make this song even more beautiful, thank you! We have the official music video for Kalyani coming soon. Stay tuned!!

Music by: ARJN, KDS, FIFTY4
Written by: Suhas Moideen & FIFTY4
Producer: RON",arjn|kalyani|kds|ronn|sheriya arjn|arjn new song|kalyani trending song|instagram trending viral songs|love songs|moneyverse records|Chirikalle ni kalyani|kalyani instagram reel|malayalam trending songs|sheriya song|nera rap song,https://i.ytimg.com/vi/giA1Y3VB3CM/hqdefault.jpg,3167004,62465,1055,PT3M57S,hd,237.0,3.95,0,10,Thursday,3,0,240.59,0.019724,0.000333,13163.49,0.020057,54,13,1,0,0,1,15,0.0,0.75,neutral,Music,1,1
230,zMoihcFz2kY,AU,2026-03-22 11:05:01,I Exposed a Corrupt Minecraft Civilization,Parrot,UCPLMPHT-d8GZOqL_AHJFdQQ,20,2026-03-20 01:00:19+00:00,"After opening up spawn, tons of new players began flooding into the Unstable SMP... heading to Capitol City for a safe place to live. However, it wasn't long until I realized that the Capitol City Police were up to something shady. This is how I Exposed a Corrupt Minecraft Civilization. 

Unstable S",Minecraft|Minecraft SMP|SMP|Minecraft Server|LifeSteal SMP|School Minecraft Server|School SMP|School Parrot|Parrot|ParrotX2|Dream SMP|TommyInnit|LifeSteal|parrot lifesteal smp|Spoke|minecraft survival|minecraft hardcore|minecraft challenge|minecraft server|HermitCraft|MumboJumbo|Grian|why i broke 100+ bedrock|Here's Why I Made 12240 Minecraft Cakes|Minecraft Hunt|LifeSteal Season 3|1 Heart Minecraft|LifeSteal Season 4|Why I Removed the World,https://i.ytimg.com/vi/zMoihcFz2kY/hqdefault.jpg,3033621,137476,20298,PT52M28S,hd,3148.0,52.47,0,1,Friday,3,0,58.08,0.045317,0.006691,52231.77,0.052008,42,6,0,0,0,0,29,-0.5,-0.0045,negative,Gaming,1,1
206,Is5IswM87EQ,AU,2026-03-22 11:05:01,Minecraft LIVE - March 2026,Minecraft,UC1sELGmy5jp5fQUugmuYlXQ,20,2026-03-21 17:45:23+00:00,"New game drops! Developers! More!

It’s time for Minecraft LIVE again! Kick things off with a fun-packed community pre-show, get the scoop on upcoming game drops from our developers, go behind the scenes, meet awesome guests, and discover exciting stuff to come. After the broadcast, stay tuned in fo",Minecraft|MCL|Minecraft Live|2025|September|MinecraftLive|Vanilla|deepdig|deep dig|after show|pre show|preshow|Mojang|Xbox|Microsoft|Game Pass|Xbox Game Pass|Minecraft News|Minecraft Update,https://i.ytimg.com/vi/Is5IswM87EQ/hqdefault.jpg,2845082,155101,7425,PT21M22S,hd,1282.0,21.37,0,17,Saturday,3,1,17.33,0.054515,0.00261,164170.92,0.057125,27,5,1,0,0,0,19,0.1364,0.1009,positive,Gaming,1,1
